shapeid,partid,x,y
"0","0",13.8157247310001,48.7664301560001
"0","0",13.7858557540001,48.724778951
"0","0",13.7835819910001,48.7152704880001
"0","0",13.7887496340001,48.7165107230001
"0","0",13.7993949790001,48.7026097620001
"0","0",13.8043559160001,48.6995608520001
"0","0",13.8168616120001,48.6955817670001
"0","0",13.8035290930001,48.687158508
"0","0",13.8009452720001,48.6752212530001
"0","0",13.8062162680001,48.6429234830001
"0","0",13.8054927980001,48.6261286420001
"0","0",13.8023922110001,48.6117109180001
"0","0",13.7961910400001,48.598585104
"0","0",13.7790344640001,48.573935446
"0","0",13.7742802330001,48.5692070520001
"0","0",13.7660120030001,48.5637551880001
"0","0",13.7580538330001,48.5614814250001
"0","0",13.7372799070001,48.5592593390001
"0","0",13.7338692630001,48.559776103
"0","0",13.725394328,48.5483814500001
"0","0",13.7165059810001,48.5216905720001
"0","0",13.714335571,48.5232150270001
"0","0",13.6733561600001,48.5354881800001
"0","0",13.6580599360001,48.551094463
"0","0",13.6418335370001,48.5591043090001
"0","0",13.6243669020001,48.565357158
"0","0",13.5207039790001,48.5845807910001
"0","0",13.4872176520001,48.581583557
"0","0",13.4545581460001,48.5734445190001
"0","0",13.4455664470001,48.5679151410001
"0","0",13.4400887450001,48.560964661
"0","0",13.4407088620001,48.557347311
"0","0",13.4437060950001,48.552851461
"0","0",13.4477368570001,48.534816386
"0","0",13.457038615,48.5251787320001
"0","0",13.4592090250001,48.516393738
"0","0",13.4564184980001,48.5066527310001
"0","0",13.4429826250001,48.4877133190001
"0","0",13.4382283940001,48.478540752
"0","0",13.4363680420001,48.4692389940001
"0","0",13.4382283940001,48.4409978240001
"0","0",13.4361613360001,48.4305850220001
"0","0",13.4317171630001,48.423712057
"0","0",13.4271696370001,48.418544413
"0","0",13.4252059320001,48.41337677
"0","0",13.4195215250001,48.3921635950001
"0","0",13.4055688880001,48.376583151
"0","0",13.3077970790001,48.3196357220001
"0","0",13.2742073970001,48.307104187
"0","0",13.1364380290001,48.2910586550001
"0","0",13.0327751060001,48.263566793
"0","0",13.0166520590001,48.2558928430001
"0","0",12.9794450270001,48.232018332
"0","0",12.9471989340001,48.2200035610001
"0","0",12.9316960040001,48.2116319790001
"0","0",12.9330395910001,48.2092548630001
"0","0",12.8776424560001,48.202046001
"0","0",12.8625529380001,48.196645813
"0","0",12.853457886,48.189979553
"0","0",12.8351644290001,48.170704244
"0","0",12.822141968,48.160679017
"0","0",12.782351115,48.1420238250001
"0","0",12.7783203530001,48.138716533
"0","0",12.7640576580001,48.123756205
"0","0",12.7579598390001,48.121895854
"0","0",12.7514486080001,48.1221025600001
"0","0",12.7450407310001,48.1206297820001
"0","0",12.7389429120001,48.113446757
"0","0",12.7369792070001,48.0999592090001
"0","0",12.7420434980001,48.0867817180001
"0","0",12.7509318440001,48.07474111
"0","0",12.7602336020001,48.064870911
"0","0",12.8306169030001,48.015468242
"0","0",12.8456030680001,47.9931440230001
"0","0",12.8482462710001,47.98238892
"0","0",12.8486003010001,47.980948385
"0","0",12.8539746500001,47.9704839070001
"0","0",12.8620361730001,47.962551575
"0","0",12.8860140380001,47.9528880820001
"0","0",12.9061678470001,47.9389096070001
"0","0",12.91422937,47.935989889
"0","0",12.9310758870001,47.924879456
"0","0",12.9649756260001,47.87196279
"0","0",12.9865763750001,47.850258688
"0","0",12.9912272540001,47.8471064260001
"0","0",12.926735067,47.7773949180001
"0","0",12.9212573650001,47.7695401010001
"0","0",12.919293661,47.7631838990001
"0","0",12.9189836020001,47.756776022
"0","0",12.9172266030001,47.7501614380001
"0","0",12.9108187260001,47.7430300900001
"0","0",12.9106120190001,47.7429267380001
"0","0",12.8920085040001,47.723548076
"0","0",12.9083382560001,47.7123601290001
"0","0",12.9640454510001,47.7053579710001
"0","0",12.979031616,47.7070891320001
"0","0",13.004353068,47.714608053
"0","0",13.0198559980001,47.712928569
"0","0",13.0322583410001,47.7066240440001
"0","0",13.0445573320001,47.696572978
"0","0",13.0640910240001,47.673990377
"0","0",13.072049194,47.6594692990001
"0","0",13.0748397220001,47.646653545
"0","0",13.0742196040001,47.6345095830001
"0","0",13.072049194,47.6224172980001
"0","0",13.0695687250001,47.620246887
"0","0",13.057683146,47.600428976
"0","0",13.0570630290001,47.5976642860001
"0","0",13.0409399820001,47.583349915
"0","0",13.038252807,47.5840217090001
"0","0",13.0390796310001,47.5613357550001
"0","0",13.0412500410001,47.5619041960001
"0","0",13.040113159,47.5604572550001
"0","0",13.0306046960001,47.5442566940001
"0","0",13.0281242270001,47.5416470340001
"0","0",13.0281242270001,47.524232077
"0","0",13.0289510500001,47.5180309050001
"0","0",13.0312248120001,47.5125532030001
"0","0",13.0344287510001,47.5074372360001
"0","0",13.0370125730001,47.501365255
"0","0",13.0373226310001,47.4930453500001
"0","0",13.0087972410001,47.4701010140001
"0","0",13.0018725990001,47.466018576
"0","0",12.991123901,47.465682679
"0","0",12.9849227290001,47.4682665000001
"0","0",12.9793416740001,47.472245586
"0","0",12.969729858,47.4757337450001
"0","0",12.9592912190001,47.475527039
"0","0",12.9510229900001,47.4724781300001
"0","0",12.9425480550001,47.470488587
"0","0",12.9315926510001,47.473511658
"0","0",12.8826033930001,47.4985747280001
"0","0",12.836921427,47.532655335
"0","0",12.8284464920001,47.5372545380001
"0","0",12.8190413810001,47.5395283000001
"0","0",12.8036418050001,47.541336975
"0","0",12.7789404700001,47.554824524
"0","0",12.7736694740001,47.579500021
"0","0",12.7858651120001,47.602676901
"0","0",12.8131502690001,47.611823629
"0","0",12.7933065180001,47.6247944130001
"0","0",12.7673649500001,47.6363699350001
"0","0",12.7516553140001,47.649392396
"0","0",12.7619906000001,47.6668590290001
"0","0",12.744834025,47.6653604130001
"0","0",12.6887134190001,47.675127259
"0","0",12.6530566810001,47.675127259
"0","0",12.6173999430001,47.6693394980001
"0","0",12.5983830150001,47.662879944
"0","0",12.5633749190001,47.6417613700001
"0","0",12.5538379310001,47.6360081990001
"0","0",12.5382316490001,47.631331482
"0","0",12.517147664,47.6285409550001
"0","0",12.4965804440001,47.6289026900001
"0","0",12.482524454,47.6335794070001
"0","0",12.4527588300001,47.64975413
"0","0",12.4446973060001,47.656291199
"0","0",12.4392196040001,47.664481914
"0","0",12.428780965,47.685798442
"0","0",12.4241300860001,47.691560365
"0","0",12.4076969800001,47.6937307740001
"0","0",12.368422892,47.683550517
"0","0",12.351473023,47.681690166
"0","0",12.293698771,47.6900100710001
"0","0",12.271891317,47.687891337
"0","0",12.2495670980001,47.6800106820001
"0","0",12.2387150470001,47.6788996390001
"0","0",12.2287931720001,47.6848682660001
"0","0",12.22331547,47.6959011840001
"0","0",12.2266227620001,47.7028775020001
"0","0",12.233030639,47.7088719690001
"0","0",12.2365446370001,47.716778463
"0","0",12.2391284590001,47.727449646
"0","0",12.2422290440001,47.7320230110001
"0","0",12.2397485760001,47.7316871140001
"0","0",12.225175822,47.7273721320001
"0","0",12.2164941810001,47.7237031050001
"0","0",12.1924129640001,47.7101638800001
"0","0",12.1765999760001,47.7058230590001
"0","0",12.1785636800001,47.6976581830001
"0","0",12.1817676190001,47.6921288050001
"0","0",12.189105672,47.6855658980001
"0","0",12.1972705490001,47.6800881960001
"0","0",12.2023348390001,47.6777885950001
"0","0",12.2051253660001,47.6722850550001
"0","0",12.2067790120001,47.6455683390001
"0","0",12.205745483,47.6362149050001
"0","0",12.2021281330001,47.629832866
"0","0",12.1736027420001,47.605079855
"0","0",12.1656445720001,47.6039688110001
"0","0",11.935891154,47.610738424
"0","0",11.8519686270001,47.599162903
"0","0",11.8407031660001,47.5946153770001
"0","0",11.8306779380001,47.5776138310001
"0","0",11.8203426510001,47.5752883910001
"0","0",11.7640153400001,47.583117371
"0","0",11.6825732830001,47.583349915
"0","0",11.6389583740001,47.5892410280001
"0","0",11.6204582110001,47.58965444
"0","0",11.6170475670001,47.58676056
"0","0",11.5891422930001,47.5703791310001
"0","0",11.5823210040001,47.559785462
"0","0",11.5744661860001,47.53663442
"0","0",11.569401896,47.527384339
"0","0",11.5512117920001,47.5136900840001
"0","0",11.5295076900001,47.5078506480001
"0","0",11.48258549,47.5025796510001
"0","0",11.4599512120001,47.5074372360001
"0","0",11.4353532310001,47.5097109990001
"0","0",11.4126156,47.506093648
"0","0",11.3654866940001,47.469325867
"0","0",11.3777856850001,47.4670521040001
"0","0",11.3886377360001,47.462220357
"0","0",11.3924617920001,47.4547789510001
"0","0",11.383883504,47.4448570760001
"0","0",11.3676571050001,47.4401286830001
"0","0",11.3242489010001,47.439431051
"0","0",11.3056453850001,47.4354002900001
"0","0",11.2863184000001,47.4232046510001
"0","0",11.2730892330001,47.4111123660001
"0","0",11.2588265380001,47.4007254030001
"0","0",11.2370190830001,47.39395579
"0","0",11.213041219,47.395816142
"0","0",11.2152116290001,47.422997945
"0","0",11.1938175870001,47.428940735
"0","0",11.1685994870001,47.4242640180001
"0","0",11.1032804770001,47.393568218
"0","0",11.0837467850001,47.3895116180001
"0","0",10.9794637450001,47.3905451460001
"0","0",10.9655111080001,47.3960745240001
"0","0",10.9552791750001,47.4096137500001
"0","0",10.9576562910001,47.409717103
"0","0",10.9608602290001,47.4143163050001
"0","0",10.9631339920001,47.421240947
"0","0",10.9628239340001,47.4279588830001
"0","0",10.9598267010001,47.432506409
"0","0",10.9099072670001,47.46898997
"0","0",10.8584375400001,47.485164693
"0","0",10.851616252,47.4930970260001
"0","0",10.8838623460001,47.508005676
"0","0",10.8922339280001,47.5148786430001
"0","0",10.869289591,47.5265833540001
"0","0",10.8586442470001,47.530665792
"0","0",10.8447949620001,47.5313117470001
"0","0",10.8306356200001,47.5285728960001
"0","0",10.7903280030001,47.5160672
"0","0",10.7607690830001,47.513638407
"0","0",10.7521907950001,47.515395406
"0","0",10.7472298580001,47.5201496380001
"0","0",10.7439225670001,47.525317281
"0","0",10.7398918050001,47.5284695440001
"0","0",10.6079101970001,47.5622659300001
"0","0",10.5837256270001,47.562472636
"0","0",10.5698763430001,47.555935567
"0","0",10.5496191810001,47.5367894500001
"0","0",10.5369067790001,47.5298648080001
"0","0",10.5251245520001,47.5284695440001
"0","0",10.4825431720001,47.5328620400001
"0","0",10.4669368900001,47.5377196250001
"0","0",10.4587720130001,47.5416470340001
"0","0",10.4535010170001,47.546246236
"0","0",10.4517440180001,47.554824524
"0","0",10.4554647210001,47.5611807260001
"0","0",10.4603223060001,47.5659866330001
"0","0",10.46156254,47.5699140430001
"0","0",10.4571183680001,47.5792416380001
"0","0",10.4536043700001,47.58110199
"0","0",10.4459562580001,47.579060771
"0","0",10.4292130940001,47.5770195520001
"0","0",10.4142269290001,47.5730146280001
"0","0",10.4156738680001,47.564384665
"0","0",10.4243555090001,47.553351746
"0","0",10.430970093,47.542163798
"0","0",10.4297298580001,47.532913717
"0","0",10.4196012780001,47.4930453500001
"0","0",10.4336572670001,47.487851868
"0","0",10.4422355550001,47.4813923140001
"0","0",10.447609904,47.4725814830001
"0","0",10.4517440180001,47.460204977
"0","0",10.4519507240001,47.4387592570001
"0","0",10.4428556720001,47.41628001
"0","0",10.4282829180001,47.3960486860001
"0","0",10.4116431070001,47.381036683
"0","0",10.403064819,47.3771092730001
"0","0",10.3819808350001,47.3721224980001
"0","0",10.3716455490001,47.3673941040001
"0","0",10.3656510820001,47.361115418
"0","0",10.3434302160001,47.3307555140001
"0","0",10.325446818,47.3143224090001
"0","0",10.3059131260001,47.3021784470001
"0","0",10.2611613360001,47.283497416
"0","0",10.2393538820001,47.2777354940001
"0","0",10.1749508500001,47.272375554
"0","0",10.1598755290001,47.2711209110001
"0","0",10.1554313550001,47.272877909
"0","0",10.1594621180001,47.2791307580001
"0","0",10.1686605220001,47.290422058
"0","0",10.1726912840001,47.292308248
"0","0",10.1859204510001,47.2949954230001
"0","0",10.1907780360001,47.298251038
"0","0",10.1932585040001,47.304917298
"0","0",10.1927417390001,47.3109117640001
"0","0",10.1904679770001,47.3174746710001
"0","0",10.2085547290001,47.3544749960001
"0","0",10.2092781980001,47.3724842330001
"0","0",10.1908813880001,47.379228008
"0","0",10.1469564200001,47.3738019820001
"0","0",10.1350708420001,47.364887797
"0","0",10.1308333740001,47.362665711
"0","0",10.1256657310001,47.362691549
"0","0",10.1153304440001,47.3669548550001
"0","0",10.1103695070001,47.3673941040001
"0","0",10.0972436930001,47.3631307990001
"0","0",10.0895955810001,47.359280904
"0","0",10.0828776440001,47.3590741990001
"0","0",10.0731624750001,47.365482076
"0","0",10.0677881270001,47.375042217
"0","0",10.0668579510001,47.385790914
"0","0",10.0641707760001,47.396177878
"0","0",10.0532153730001,47.4048595180001
"0","0",10.0759530030001,47.4168742880001
"0","0",10.0806038810001,47.427390442
"0","0",10.0718188880001,47.4391209930001
"0","0",10.0226229240001,47.4879552210001
"0","0",10.0112541100001,47.4844412240001
"0","0",10.0023657640001,47.4791702270001
"0","0",9.99358077000008,47.4765864060001
"0","0",9.98262536600009,47.481030579
"0","0",9.98107507300008,47.4868700160001
"0","0",9.98076501500009,47.489918925
"0","0",9.98076501500009,47.492941997
"0","0",9.97166996200014,47.5064037070001
"0","0",9.95916426600013,47.5148786430001
"0","0",9.94872562600008,47.524232077
"0","0",9.94593509900005,47.540768534
"0","0",9.93384281400006,47.534205628
"0","0",9.91875329600015,47.5321902470001
"0","0",9.88898767100008,47.533792216
"0","0",9.8589119880001,47.541336975
"0","0",9.85384769700011,47.5404068000001
